instrument,date,dow,day_open,day_close,day_high,day_low,prev_close,pdh,pdl,gap_pct,gap_type,gap_bucket,inside_day,outside_day,prev_inside,broke_pdh,broke_pdl,broke_pd_both,broke_pd_none,broke_pd_first,first15_bull,first30_bull,first60_bull,orb_high,orb_low,orb_range,orb_close,orb_close_above_mid,orb_close_loc,orb_first_side,orb_high_break,orb_low_break,orb_both_break,orb_one_side,orb_no_break,orb_break_first,orb_break_count,orb_up_ext,orb_dn_ext,orb_up_retr,orb_dn_retr,ib_high,ib_low,ib_range,ib_close,ib_close_above_mid,ib_close_loc,ib_first_side,ib_high_break,ib_low_break,ib_both_break,ib_one_side,ib_no_break,ib_break_first,ib_break_count,ib_up_ext,ib_dn_ext,ib_up_retr,ib_dn_retr
BANK NIFTY,2024-02-26,Monday,46615.85,46578.75,46893.15,46513.55,46805.8984375,47245.3515625,46741.8515625,-0.4059999883174896,Gap Down,-0.2% to -0.5%,False,False,False,False,True,False,False,pdl,True,True,True,46851.5,46611.7,239.8,46840.35,True,0.9535,low,True,True,True,False,False,high,2,0.1737,0.4093,1.4092999696731567,0.8077999949455261,46893.15,46553.05,340.1,46645.35,False,0.2714,high,False,True,False,True,False,low,1,-0.257999986410141,0.1160999983549118,,0.7419999837875366
BANK NIFTY,2024-02-27,Tuesday,46480.2,46584.05,46722.25,46324.9,46578.75,46893.1484375,46513.55078125,-0.21199999749660492,Gap Down,-0.2% to -0.5%,False,False,False,False,True,False,False,pdl,True,True,False,46569.3,46427.65,141.65,46507.55,True,0.5641,low,True,True,True,False,False,high,2,1.0798,0.7254,1.7253999710083008,2.0797998905181885,46604.1,46359.8,244.3,46384.6,False,0.1015,high,True,True,True,False,False,low,2,0.483599990606308,0.1429000049829483,0.33239999413490295,1.4836000204086304
BANK NIFTY,2024-02-28,Wednesday,46640.9,45935.85,46754.55,45913.65,46584.05078125,46722.25,46324.8984375,0.12200000137090683,Flat,0 to +0.2%,False,True,False,True,True,True,False,pdh,False,False,True,46682.45,46552.95,129.5,46619.25,True,0.512,high,True,True,True,False,False,low,2,0.5568,4.9367,5.936699867248535,1.5568000078201294,46731.15,46523.3,207.85,46708.1,True,0.8891,low,True,True,True,False,False,high,2,0.11259999871253967,2.933199882507324,3.933199882507324,0.25189998745918274
BANK NIFTY,2024-02-29,Thursday,45881.45,46197.2,46329.65,45661.75,45935.8515625,46754.55078125,45913.6484375,-0.11800000071525574,Flat,0 to -0.2%,False,False,False,False,True,False,False,pdl,True,False,False,45954.25,45796.15,158.1,45908.45,True,0.7103,low,True,True,True,False,False,high,2,2.3744,0.8501,1.850100040435791,3.3743999004364014,46154.2,45661.75,492.45,45738.4,False,0.1556,high,True,False,False,True,False,high,1,0.3562999963760376,-0.08340000361204147,0.4489000141620636,
BANK NIFTY,2024-03-01,Friday,46218.0,47330.1,47342.25,46218.0,46197.19921875,46329.6484375,45661.75,0.04500000178813934,Flat,0 to +0.2%,False,False,False,True,False,False,False,pdh,True,True,True,46536.5,46218.0,318.5,46478.0,True,0.8163,low,True,False,False,True,False,high,1,2.5298,-0.8052,0.15870000422000885,,46625.0,46218.0,407.0,46604.9,True,0.9506,low,True,False,False,True,False,high,1,1.7623000144958496,-0.8629999756813049,0.08290000259876251,
BANK NIFTY,2024-03-02,Saturday,47377.45,47294.6,47438.6,47237.0,47330.1015625,47342.25,46218.0,0.10000000149011612,Flat,0 to +0.2%,False,False,False,True,False,False,False,pdh,False,False,False,47438.6,47241.1,197.5,47311.05,False,0.3542,high,False,True,False,True,False,low,1,-0.2291,0.0208,,0.5419999957084656,47438.6,47241.1,197.5,47297.0,False,0.283,high,False,True,False,True,False,low,1,-0.4580000042915344,0.020800000056624413,,0.5419999957084656
BANK NIFTY,2024-03-04,Monday,47318.5,47404.2,47529.6,47191.65,47294.6015625,47438.6015625,47237.0,0.050999999046325684,Flat,0 to +0.2%,False,True,False,True,True,True,False,pdh,True,True,True,47461.15,47306.85,154.3,47361.45,False,0.3538,low,True,True,True,False,False,low,2,0.4436,0.7466,1.7466000318527222,1.443600058555603,47461.15,47279.25,181.9,47413.3,True,0.737,high,True,True,True,False,False,high,2,0.37630000710487366,0.48159998655319214,1.481600046157837,1.3762999773025513
BANK NIFTY,2024-03-05,Tuesday,47265.7,47605.2,47737.85,47196.75,47404.19921875,47529.6015625,47191.6484375,-0.2919999957084656,Gap Down,-0.2% to -0.5%,False,False,False,True,False,False,False,pdh,True,True,True,47350.05,47196.75,153.3,47309.65,True,0.7365,low,True,False,False,True,False,high,1,2.5297,-0.2939,0.7060999870300293,,47390.7,47196.75,193.95,47330.45,True,0.6894,low,True,False,False,True,False,high,1,1.7898999452590942,-0.23229999840259552,0.6032999753952026,
BANK NIFTY,2024-03-06,Wednesday,47451.65,47952.05,48161.25,47442.25,47605.19921875,47737.8515625,47196.75,-0.3230000138282776,Gap Down,-0.2% to -0.5%,False,False,False,True,False,False,False,pdh,True,True,True,47599.45,47442.25,157.2,47551.65,True,0.6959,low,True,False,False,True,False,high,1,3.5738,-0.2468,0.7117999792098999,,48073.8,47442.25,631.55,48016.75,True,0.9097,low,True,False,False,True,False,high,1,0.13850000500679016,-0.6868000030517578,0.3131999969482422,
BANK NIFTY,2024-03-07,Thursday,48035.8,47854.2,48071.7,47747.2,47952.05078125,48161.25,47442.25,0.17499999701976776,Gap Up,0 to +0.2%,True,False,False,False,False,False,True,none,False,False,False,48071.7,47907.4,164.3,47919.75,False,0.0752,high,False,True,False,True,False,low,1,-0.5216,0.975,,0.47839999198913574,48071.7,47837.4,234.3,47944.8,False,0.4584,high,False,True,False,True,False,low,1,-0.36579999327659607,0.38499999046325684,,0.589900016784668
BANK NIFTY,2024-03-11,Monday,47792.2,47326.05,47853.8,47230.65,47854.19921875,48071.69921875,47747.19921875,-0.12999999523162842,Flat,0 to -0.2%,False,False,True,False,True,False,False,pdl,False,False,False,47853.8,47666.55,187.25,47716.15,False,0.2649,high,False,True,False,True,False,low,1,-0.5271,2.3279,,0.1746000051498413,47853.8,47594.85,258.95,47599.85,False,0.0193,high,False,True,False,True,False,low,1,-0.6689000129699707,1.406499981880188,,0.3310999870300293
BANK NIFTY,2024-03-12,Tuesday,47351.35,47265.4,47812.75,46884.45,47326.05078125,47853.80078125,47230.6484375,0.05299999937415123,Flat,0 to +0.2%,False,False,False,False,True,False,False,pdl,False,True,True,47382.4,47209.75,172.65,47230.0,False,0.1173,high,True,True,True,False,False,low,2,2.4926,1.8842,2.884200096130371,3.4925999641418457,47812.75,47196.95,615.8,47728.75,True,0.8636,low,False,True,False,True,False,low,1,-0.07169999927282333,0.5074999928474426,,0.47909998893737793
BANK NIFTY,2024-03-13,Wednesday,47341.15,46943.9,47468.7,46842.15,47265.3984375,47812.75,46884.44921875,0.1599999964237213,Gap Up,0 to +0.2%,False,False,False,False,True,False,False,pdl,False,True,True,47441.75,47324.8,116.95,47338.95,False,0.121,high,True,True,True,False,False,low,2,0.2304,4.127,5.126999855041504,1.2303999662399292,47453.3,47210.3,243.0,47430.75,True,0.9072,low,True,True,True,False,False,high,2,0.06340000033378601,1.5149999856948853,2.515000104904175,0.24979999661445618
BANK NIFTY,2024-03-14,Thursday,46825.75,46821.1,47231.5,46565.55,46943.8984375,47468.69921875,46842.1484375,-0.25200000405311584,Gap Down,-0.2% to -0.5%,False,False,False,False,True,False,False,pdl,False,False,False,46856.85,46565.55,291.3,46717.15,True,0.5204,high,True,False,False,True,False,high,1,1.2861,-0.38,0.6193000078201294,,46868.8,46565.55,303.25,46685.15,False,0.3944,low,True,False,False,True,False,high,1,1.1959999799728394,-0.40230000019073486,0.5950999855995178,
BANK NIFTY,2024-03-15,Friday,46572.1,46573.95,46802.55,46310.5,46821.1015625,47231.5,46565.55078125,-0.5320000052452087,Gap Down,-0.5% to -1%,False,False,False,False,True,False,False,pdl,True,True,False,46802.55,46533.7,268.85,46729.2,True,0.7272,low,False,True,False,True,False,low,1,-0.186,0.8302,,0.6488999724388123,46802.55,46418.75,383.8,46499.55,False,0.2105,high,False,True,False,True,False,low,1,-0.2460000067949295,0.28200000524520874,,0.7540000081062317
BANK NIFTY,2024-03-18,Monday,46458.75,46606.3,46739.25,46022.15,46573.94921875,46802.55078125,46310.5,-0.24699999392032623,Gap Down,-0.2% to -0.5%,False,False,False,False,True,False,False,pdl,True,False,False,46677.85,46439.8,238.05,46635.2,True,0.8208,low,True,True,True,False,False,low,2,0.2579,1.7545,0.7914000153541565,1.2578999996185303,46677.85,46304.4,373.45,46374.25,False,0.187,high,True,True,True,False,False,low,2,0.16439999639987946,0.7558000087738037,0.5044999718666077,1.1643999814987183
BANK NIFTY,2024-03-19,Tuesday,46421.9,46368.6,46602.35,46258.75,46606.30078125,46739.25,46022.1484375,-0.3959999978542328,Gap Down,-0.2% to -0.5%,True,False,False,False,False,False,True,none,True,True,False,46599.9,46412.2,187.7,46502.25,False,0.4798,low,True,True,True,False,False,high,2,0.0131,0.8175,1.8174999952316284,0.7527999877929688,46602.35,46344.5,257.85,46413.9,False,0.2691,high,False,True,False,True,False,low,1,-0.18950000405311584,0.3325999975204468,,0.8105000257492065
BANK NIFTY,2024-03-20,Wednesday,46392.9,46328.45,46655.55,45828.8,46368.6015625,46602.3515625,46258.75,0.052000001072883606,Flat,0 to +0.2%,False,True,True,True,True,True,False,pdl,True,True,False,46523.35,46328.8,194.55,46490.7,True,0.8322,low,True,True,True,False,False,high,2,0.6795,2.57,3.569999933242798,1.6794999837875366,46570.25,46107.15,463.1,46137.05,False,0.0646,high,True,True,True,False,False,low,2,0.1842000037431717,0.6011000275611877,0.7994999885559082,1.1842000484466553
BANK NIFTY,2024-03-21,Thursday,46674.85,46712.4,46990.25,46570.15,46328.44921875,46655.55078125,45828.80078125,0.7480000257492065,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,True,True,True,46849.55,46674.85,174.7,46771.15,True,0.5512,low,True,True,True,False,False,high,2,0.8054,0.5993,1.5993000268936157,0.5906999707221985,46979.35,46674.85,304.5,46951.45,True,0.9084,low,True,True,True,False,False,high,2,0.03579999879002571,0.34389999508857727,1.3438999652862549,0.33889999985694885
BANK NIFTY,2024-03-22,Friday,46634.9,46845.3,46974.15,46566.8,46712.3984375,46990.25,46570.1484375,-0.16599999368190765,Gap Down,0 to -0.2%,False,False,False,False,True,False,False,pdl,False,True,True,46744.65,46566.8,177.85,46597.35,False,0.1718,high,True,False,False,True,False,high,1,1.2904,-0.086,0.6168000102043152,,46894.5,46566.8,327.7,46848.05,True,0.8583,low,True,False,False,True,False,high,1,0.24310000240802765,-0.7150999903678894,0.2849000096321106,
BANK NIFTY,2024-03-26,Tuesday,46552.95,46605.2,46788.35,46529.05,46845.30078125,46974.1484375,46566.80078125,-0.6240000128746033,Gap Down,-0.5% to -1%,False,False,False,False,True,False,False,pdl,True,True,True,46788.35,46552.95,235.4,46743.75,True,0.8105,low,False,True,False,True,False,low,1,-0.0423,0.1015,,0.40139999985694885,46788.35,46552.95,235.4,46638.15,False,0.3619,low,False,True,False,True,False,low,1,-0.1460999995470047,0.1014999970793724,,0.40139999985694885
BANK NIFTY,2024-03-27,Wednesday,46643.45,46830.75,46946.55,46643.45,46605.19921875,46788.3515625,46529.05078125,0.0820000022649765,Flat,0 to +0.2%,False,False,False,True,False,False,False,pdh,True,True,True,46748.65,46643.45,105.2,46732.6,True,0.8475,low,True,False,False,True,False,high,1,1.8812,-0.2704,0.7296000123023987,,46920.6,46643.45,277.15,46871.25,True,0.8219,low,True,False,False,True,False,high,1,0.09359999746084213,-0.10260000079870224,0.8974000215530396,
BANK NIFTY,2024-03-28,Thursday,46827.85,47038.9,47440.45,46827.85,46830.75,46946.55078125,46643.44921875,-0.006000000052154064,Flat,0 to -0.2%,False,False,False,True,False,False,False,pdh,True,True,True,47089.75,46827.85,261.9,47056.35,True,0.8725,low,True,False,False,True,False,high,1,1.3391,-0.648,0.35199999809265137,,47177.1,46827.85,349.25,47161.45,True,0.9552,low,True,False,False,True,False,high,1,0.7540000081062317,-0.48590001463890076,0.5141000151634216,
BANK NIFTY,2024-04-01,Monday,47391.05,47616.65,47642.15,47373.1,47038.8984375,47440.44921875,46827.8515625,0.7490000128746033,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,True,True,True,47634.5,47373.1,261.4,47566.5,True,0.7399,low,True,False,False,True,False,high,1,0.0293,-0.2265,0.7735000252723694,,47642.15,47373.1,269.05,47543.55,True,0.6335,low,False,False,False,False,True,none,0,-0.09480000287294388,-0.2199999988079071,,
BANK NIFTY,2024-04-02,Tuesday,47490.75,47548.25,47707.35,47408.55,47616.6484375,47642.1484375,47373.1015625,-0.2639999985694885,Gap Down,-0.2% to -0.5%,False,False,False,True,False,False,False,pdh,True,True,True,47541.25,47408.55,132.7,47494.35,True,0.6466,low,True,False,False,True,False,high,1,1.2517,-0.5716,0.3817000091075897,,47707.35,47408.55,298.8,47575.75,True,0.5596,low,False,False,False,False,True,none,0,-0.03350000083446503,-0.27459999918937683,,
BANK NIFTY,2024-04-03,Wednesday,47350.25,47641.45,47676.95,47279.8,47548.25,47707.3515625,47408.55078125,-0.41600000858306885,Gap Down,-0.2% to -0.5%,False,False,False,False,True,False,False,pdl,False,False,True,47451.5,47279.8,171.7,47288.7,False,0.0518,high,True,False,False,True,False,high,1,1.313,-0.048,0.2565999925136566,,47517.95,47279.8,238.15,47493.0,True,0.8952,low,True,False,False,True,False,high,1,0.6676999926567078,-0.6258999705314636,0.374099999666214,
BANK NIFTY,2024-04-04,Thursday,48086.2,48060.6,48254.65,47712.7,47641.44921875,47676.94921875,47279.80078125,0.9340000152587891,Gap Up,+0.5% to +1%,False,False,False,False,False,False,True,none,False,False,False,48254.65,47933.4,321.25,48065.0,False,0.4097,high,False,True,False,True,False,low,1,-0.3391,0.687,,0.6608999967575073,48254.65,47772.4,482.25,47772.4,False,0.0,high,False,True,False,True,False,low,1,-0.22589999437332153,0.12380000203847885,,0.7741000056266785
BANK NIFTY,2024-04-05,Friday,48104.65,48498.75,48554.5,47894.5,48060.6015625,48254.6484375,47712.69921875,0.09200000017881393,Flat,0 to +0.2%,False,False,False,True,False,False,False,pdh,False,False,False,48104.65,47894.5,210.15,48076.35,True,0.8653,high,True,False,False,True,False,high,1,2.1406,-0.5313,0.46869999170303345,,48163.75,47894.5,269.25,48091.85,True,0.733,low,True,False,False,True,False,high,1,1.451300024986267,-0.5867999792098999,0.2003999948501587,
BANK NIFTY,2024-04-08,Monday,48586.75,48602.75,48716.95,48424.65,48498.75,48554.5,47894.5,0.1809999942779541,Gap Up,0 to +0.2%,False,False,False,True,False,False,False,pdh,False,False,False,48629.05,48445.45,183.6,48456.1,False,0.058,high,True,True,True,False,False,low,2,0.4787,0.1133,0.7039999961853027,1.478700041770935,48629.05,48424.65,204.4,48524.5,False,0.4885,high,True,False,False,True,False,high,1,0.4300000071525574,-0.3495999872684479,0.6323000192642212,
BANK NIFTY,2024-04-09,Tuesday,48810.8,48746.5,48960.75,48568.25,48602.75,48716.94921875,48424.6484375,0.42800000309944153,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,False,False,True,48812.15,48621.85,190.3,48654.0,False,0.1689,high,True,True,True,False,False,high,2,0.7809,0.2817,1.2817000150680542,0.7712000012397766,48856.65,48621.85,234.8,48823.55,True,0.859,low,True,True,True,False,False,high,2,0.44339999556541443,0.22830000519752502,1.2282999753952026,0.625
BANK NIFTY,2024-04-10,Wednesday,48879.55,48996.75,49057.4,48669.25,48746.5,48960.75,48568.25,0.27300000190734863,Gap Up,+0.2% to +0.5%,False,False,False,True,False,False,False,pdh,False,True,True,48879.55,48669.25,210.3,48825.45,True,0.7427,high,True,False,False,True,False,high,1,0.8457,-0.494,0.5059999823570251,,48942.05,48669.25,272.8,48883.4,True,0.785,low,True,False,False,True,False,high,1,0.4228000044822693,-0.5112000107765198,0.4887999892234802,
BANK NIFTY,2024-04-12,Friday,48671.2,48572.0,48882.65,48527.0,48996.75,49057.3984375,48669.25,-0.6639999747276306,Gap Down,-0.5% to -1%,False,False,False,False,True,False,False,pdl,True,True,True,48882.65,48669.0,213.65,48860.2,True,0.8949,low,False,True,False,True,False,low,1,-0.0232,0.6646,,0.614300012588501,48882.65,48648.0,234.65,48677.1,False,0.124,high,False,True,False,True,False,low,1,-0.35120001435279846,0.5156999826431274,,0.6488000154495239
BANK NIFTY,2024-04-15,Monday,48057.5,47807.3,48255.5,47745.3,48572.0,48882.6484375,48527.0,-1.059000015258789,Gap Down,< -1%,False,False,False,False,False,False,True,none,False,False,False,48255.5,47965.2,290.3,48010.0,False,0.1543,high,False,True,False,True,False,low,1,-0.468,0.7575,,0.5320000052452087,48255.5,47904.95,350.55,47981.95,False,0.2197,high,False,True,False,True,False,low,1,-0.38749998807907104,0.4553999900817871,,0.06129999831318855
BANK NIFTY,2024-04-16,Tuesday,47436.7,47528.85,47571.3,47316.55,47807.30078125,48255.5,47745.30078125,-0.7749999761581421,Gap Down,-0.5% to -1%,False,False,False,False,False,False,True,none,False,False,True,47519.05,47316.55,202.5,47411.95,False,0.4711,high,True,False,False,True,False,high,1,0.258,-0.1516,0.6241999864578247,,47571.3,47316.55,254.75,47523.9,True,0.8139,low,False,False,False,False,True,none,0,-0.004100000020116568,-0.2987000048160553,,
BANK NIFTY,2024-04-18,Thursday,47592.7,46999.05,47829.75,46982.95,47528.8515625,47571.30078125,47316.55078125,0.1340000033378601,Flat,0 to +0.2%,False,True,False,True,True,True,False,pdh,True,False,False,47829.75,47578.35,251.4,47748.9,True,0.6784,low,False,True,False,True,False,low,1,-0.3214,2.3684,,0.678600013256073,47829.75,47527.55,302.2,47577.15,False,0.1641,high,False,True,False,True,False,low,1,-0.26739999651908875,1.8020999431610107,,0.7325999736785889
BANK NIFTY,2024-04-19,Friday,46744.95,47621.2,47653.95,46579.05,46999.05078125,47829.75,46982.94921875,-0.5410000085830688,Gap Down,-0.5% to -1%,False,False,False,False,True,False,False,pdl,True,True,True,46827.75,46579.05,248.7,46803.7,True,0.9033,low,True,False,False,True,False,high,1,3.3221,-0.6385,0.3093999922275543,,46952.5,46579.05,373.45,46903.75,True,0.8695,low,True,False,False,True,False,high,1,1.8782999515533447,-0.5716000199317932,0.22040000557899475,
BANK NIFTY,2024-04-22,Monday,48145.7,47936.75,48146.3,47628.45,47621.19921875,47653.94921875,46579.05078125,1.1009999513626099,Gap Up,> +1%,False,False,False,True,False,False,False,pdh,False,False,False,48146.3,47824.35,321.95,47836.15,False,0.0366,high,False,True,False,True,False,low,1,-0.5704,0.6085,,0.4296000003814697,48146.3,47671.25,475.05,47750.45,False,0.1667,high,False,True,False,True,False,low,1,-0.38659998774528503,0.09009999781847,,0.6133999824523926
BANK NIFTY,2024-04-23,Tuesday,48299.6,48006.95,48302.7,47899.3,47936.75,48146.30078125,47628.44921875,0.7570000290870667,Gap Up,+0.5% to +1%,False,False,False,True,False,False,False,pdh,False,False,False,48302.7,48005.0,297.7,48045.25,False,0.1352,high,False,True,False,True,False,low,1,-0.7183,0.3551,,0.2816999852657318,48302.7,47942.75,359.95,48069.6,False,0.3524,high,False,True,False,True,False,low,1,-0.5940999984741211,0.12070000171661377,,0.4059000015258789
BANK NIFTY,2024-04-24,Wednesday,48120.9,48183.85,48246.2,48028.7,48006.94921875,48302.69921875,47899.30078125,0.2370000034570694,Gap Up,+0.2% to +0.5%,True,False,False,False,False,False,True,none,False,False,True,48140.55,48028.7,111.85,48044.75,False,0.1435,high,True,False,False,True,False,high,1,0.9445,-0.1091,0.20479999482631683,,48199.15,48028.7,170.45,48166.3,True,0.8073,low,True,False,False,True,False,high,1,0.2759999930858612,-0.6104999780654907,0.3894999921321869,
BANK NIFTY,2024-04-25,Thursday,47772.65,48480.95,48625.45,47737.2,48183.8515625,48246.19921875,48028.69921875,-0.8529999852180481,Gap Down,-0.5% to -1%,False,True,True,True,True,True,False,pdl,True,True,True,48075.4,47737.2,338.2,48026.55,True,0.8556,low,True,False,False,True,False,high,1,1.6264,-0.7191,0.0674000009894371,,48320.1,47737.2,582.9,48302.45,True,0.9697,low,True,False,False,True,False,high,1,0.5238000154495239,-0.6000999808311462,0.39989998936653137,
